10.0178	0.157876	-2.40719	1.91788	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.88287	0.168337	-2.40241	1.62934	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.72582	0.229192	-2.60619	1.53313	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.5794	0.199353	-2.60026	1.18486	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.41987	0.242434	-2.72192	1.11253	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.26747	0.242037	-2.72183	0.924131	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.11507	0.279373	-2.72866	0.88189	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.96267	0.300427	-2.73084	0.797527	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.86798	0.333632	-2.22597	0.782042	8.90199	0.247143	8.85	0.25	-1.81847	0
8.7496	0.330665	-2.21434	0.640623	8.76016	0.263752	8.75	0.25	-1.81846	0
8.53531	0.342268	-3.05788	0.536528	8.46355	0.258809	8.55	0.25	-3.6326	0
8.36608	0.323937	-3.05551	0.388596	8.35367	0.252596	8.35	0.25	-3.6326	0
8.21403	0.329288	-2.84703	0.345698	8.05161	0.241868	8.2	0.25	-2.72841	0
8.05811	0.308374	-2.84282	0.221783	8.05411	0.247878	8.05	0.25	-2.72842	0
7.91301	0.30071	-2.69297	0.164061	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.76287	0.244815	-2.6925	-0.0385785	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62112	0.21422	-2.70054	-0.129448	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47083	0.144428	-2.70168	-0.326311	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.30532	0.112327	-2.93096	-0.378545	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16031	0.0694349	-2.92774	-0.454306	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.07529	0.0214663	-2.24567	-0.527867	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95247	-0.059564	-2.24525	-0.693441	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85458	-0.13417	-1.99345	-0.815251	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74778	-0.240476	-1.99148	-1.01191	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66752	-0.336335	-1.74392	-1.15203	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.5656	-0.46075	-1.7631	-1.34877	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.53815	-0.602235	-1.10602	-1.61478	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
